company_id,company_name,t,deal_id,deal_date,raw_stage,obs_token,deal_size_usd_mn,log_raise,company_revenue_curr_mn,delta_days,is_last_event
288555,"TwelveStone Health Partners, Inc.",4,V304365,2022-07-12,Unspecified Round,UNSPEC,,,,1245.0,1
288561,"Shanghai Tuoxiao Intelligent Technology Co., Ltd.",1,V168849,2016-05-01,Angel,ANGEL,,,,,0
288561,"Shanghai Tuoxiao Intelligent Technology Co., Ltd.",2,V153614,2018-07-24,Series A,Series A,,,,2694.0,1
288572,Ciitizen Corporation,1,V153620,2018-07-25,Seed,Seed,3.0,1.3862943611198906,,,0
288572,Ciitizen Corporation,2,V189800,2018-08-10,Unspecified Round,UNSPEC,,,,,0
288572,Ciitizen Corporation,3,V169621,2019-01-16,Series A,Series A,17.0,2.8903717578961645,,2518.0,1
288582,Causaly Ltd.,1,V153625,2018-07-26,Seed,Seed,1.0,0.6931471805599453,,,0
288582,Causaly Ltd.,2,V193040,2019-11-19,Series A,Series A,4.8,1.7578579175523736,,,0
288582,Causaly Ltd.,3,V256017,2021-05-07,Series A,Series A,17.0,2.8903717578961645,,,0
288582,Causaly Ltd.,4,V345930,2023-07-13,Series B,Series B,67.42,4.225665179549459,,879.0,1
288635,"Wuhan Binhui Biotechnology Co., Ltd.",1,V239006,2017-06-01,Seed,Seed,3.89,1.5871923034867808,0.03,,0
288635,"Wuhan Binhui Biotechnology Co., Ltd.",2,V168956,2018-06-02,Unspecified Round,UNSPEC,,,0.02,,0
288635,"Wuhan Binhui Biotechnology Co., Ltd.",3,V153660,2018-07-26,Series A,Series A,16.1,2.8390784635086144,,,0
288635,"Wuhan Binhui Biotechnology Co., Ltd.",4,V239004,2021-02-10,Series B,Series B,92.92,4.5424433560797866,,,0
288635,"Wuhan Binhui Biotechnology Co., Ltd.",5,V263739,2021-09-29,Unspecified Round,UNSPEC,,,,,0
288635,"Wuhan Binhui Biotechnology Co., Ltd.",6,V292217,2022-04-18,Series B,Series B,47.09,3.873074255289571,,,0
288635,"Wuhan Binhui Biotechnology Co., Ltd.",7,V379861,2024-04-16,Unspecified Round,UNSPEC,,,,601.0,1
288656,Life Science and Technology,1,V153675,2016-03-22,Series A,Series A,2.3,1.1939224684724346,,3548.0,1
288683,Healcloud Korlátolt Felelosség Társaság,1,V153696,2018-01-29,Seed,Seed,0.62,0.4824261492442927,,,0
288683,Healcloud Korlátolt Felelosség Társaság,2,V153698,2018-05-24,Seed,Seed,0.35,0.30010459245033805,,2755.0,1
288684,CAREonix Kft.,1,V153695,2018-06-12,Seed,Seed,0.12,0.11332868530700317,0.0,2736.0,1
288718,Advanced Therapeutics,1,V153723,2018-07-25,Add-on,ADDON,,,,2693.0,1
288767,Sumgen Biotech,1,V276454,2017-09-07,Angel,ANGEL,,,,,0
288767,Sumgen Biotech,2,V153748,2018-07-27,Series A,Series A,7.32,2.1186622548331173,,,0
288767,Sumgen Biotech,3,V172618,2019-02-21,Series A,Series A,,,,,0
288767,Sumgen Biotech,4,V222420,2019-04-01,Unspecified Round,UNSPEC,,,,,0
288767,Sumgen Biotech,5,V222422,2020-09-13,Series B,Series B,32.19,3.502248625731883,,,0
288767,Sumgen Biotech,6,V276450,2021-12-30,Series B,Series B,31.47,3.4803165861147547,,1439.0,1
288907,Ainsly Limited,1,V153833,2017-04-08,Seed,Seed,1.61,0.9593502213346021,,,0
288907,Ainsly Limited,2,V153834,2017-08-23,Seed,Seed,0.9,0.6418538861723948,,,0
288907,Ainsly Limited,3,V153830,2018-07-17,Series A,Series A,4.51,1.706564623164823,,2701.0,1
288961,HealthPlix Technologies Pvt. Ltd.,1,V153864,2017-12-21,Series A,Series A,2.23,1.172482137234565,0.4,,0
288961,HealthPlix Technologies Pvt. Ltd.,2,V176463,2019-04-28,Series A,Series A,0.93,0.6575200029167942,4.81,,0
288961,HealthPlix Technologies Pvt. Ltd.,3,V211302,2020-02-17,Series B,Series B,2.12,1.1378330018213911,4.81,,0
288961,HealthPlix Technologies Pvt. Ltd.,4,V342799,2020-05-26,Series B,Series B,1.2,0.7884573603642702,49.87,,0
288961,HealthPlix Technologies Pvt. Ltd.,5,V342810,2020-08-24,Series B,Series B,2.42,1.2296405510745139,49.87,,0
288961,HealthPlix Technologies Pvt. Ltd.,6,V248775,2021-04-29,Series B,Series B,4.63,1.728109442151599,82.91,,0
288961,HealthPlix Technologies Pvt. Ltd.,7,V332095,2022-06-01,Venture Debt,DEBT,2.0,1.0986122886681096,1.83,,0
288961,HealthPlix Technologies Pvt. Ltd.,8,V331569,2023-03-15,Series C,Series C,20.0,3.044522437723423,1.83,999.0,1
288962,"Omniome, Inc.",1,V153865,2016-06-30,Seed,Seed,,,,,0
288962,"Omniome, Inc.",2,V153866,2018-06-28,Series B,Series B,40.0,3.713572066704308,,,0
288962,"Omniome, Inc.",3,V196340,2019-11-27,Series C,Series C,60.0,4.110873864173311,,2203.0,1
288973,Centipede Labs Kft.,1,V153875,2018-04-05,Seed,Seed,0.04,0.039220713153281295,,2804.0,1
288975,e-Fásli Kft.,1,V153877,2018-04-27,Seed,Seed,0.04,0.039220713153281295,,2782.0,1
289010,Biosency SAS,1,V153906,2018-03-28,Unspecified Round,UNSPEC,1.06,0.7227059828014898,,,0
289010,Biosency SAS,2,V173804,2022-08-11,Unspecified Round,UNSPEC,3.5,1.5040773967762742,,,0
289010,Biosency SAS,3,V361388,2023-11-10,Unspecified Round,UNSPEC,7.47,2.136530508663963,,759.0,1
289077,Nobio Ltd.,1,V153949,2018-07-30,Unspecified Round,UNSPEC,3.6,1.5260563034950494,,2688.0,1
289084,InnoCirc Ventures Pvt Ltd,1,V369913,2017-06-01,Unspecified Round,UNSPEC,,,,,0
289084,InnoCirc Ventures Pvt Ltd,2,V153955,2018-07-31,Series A,Series A,2.0,1.0986122886681096,0.12,,0
289084,InnoCirc Ventures Pvt Ltd,3,V176419,2019-04-16,Series A,Series A,2.88,1.355835153635182,8.03,,0
289084,InnoCirc Ventures Pvt Ltd,4,V339232,2022-03-29,Unspecified Round,UNSPEC,1.13,0.7561219797213337,29.6,1350.0,1
289232,"GloriousMed Technology Co., Ltd.",1,V154045,2018-08-01,Series A,Series A,10.98,2.4832385926873033,,,0
289232,"GloriousMed Technology Co., Ltd.",2,V269915,2021-11-08,Series B,Series B,15.68,2.8142103969306005,,1491.0,1
289237,Lifen,1,V154054,2018-03-02,Series A,Series A,9.24,2.3263016196113617,,,0
289237,Lifen,2,V180403,2020-09-04,Series B,Series B,24.46,3.2371085931292605,,,0
289237,Lifen,3,V271371,2022-01-20,Series C,Series C,44.95,3.827553848801696,,1418.0,1
289254,Beijing Kemei Bio-technology Co. Ltd.,1,V154059,2018-08-01,Unspecified Round,UNSPEC,292.85,5.68306943305866,,2686.0,1
289404,Novosound Ltd.,1,V154158,2018-04-04,Seed,Seed,2.11,1.1346227261911428,,,0
289404,Novosound Ltd.,2,V232260,2019-07-01,Grant,GRANT,1.27,0.8197798314933114,,,0
289404,Novosound Ltd.,3,V196701,2019-12-03,Unspecified Round,UNSPEC,4.92,1.7783364488959144,,,0
289404,Novosound Ltd.,4,V398714,2024-09-30,Unspecified Round,UNSPEC,2.68,1.3029127521808397,,434.0,1
289453,Nateo Healthcare ,1,V154193,2018-01-30,Unspecified Round,UNSPEC,0.5,0.4054651081081644,,,0
289453,Nateo Healthcare ,2,V214213,2020-02-19,Unspecified Round,UNSPEC,0.49,0.3987761199573678,,2119.0,1
289566,Health Force Technology,1,V154269,2018-08-02,Unspecified Round,UNSPEC,12.45,2.598979106047848,,2685.0,1
289713,Thinwood Eyewear,1,V154356,2018-08-03,Seed,Seed,0.12,0.11332868530700317,,2684.0,1
289763,"MedRepublic, Inc.",1,V154386,2016-04-01,Seed,Seed,,,,,0
289763,"MedRepublic, Inc.",2,V154388,2016-12-01,Unspecified Round,UNSPEC,0.8,0.5877866649021191,,3294.0,1
289774,"Move in Med, SAS",1,V154391,2017-06-15,Unspecified Round,UNSPEC,0.95,0.6678293725756554,,,0
289774,"Move in Med, SAS",2,V154395,2018-01-19,Venture Debt,DEBT,0.61,0.4762341789963716,,2880.0,1
289781,Shunzhi Technology,1,V154407,2018-08-05,Angel,ANGEL,1.46,0.9001613499442714,,2682.0,1
289810,CureGenetics,1,V279763,2016-12-22,Angel,ANGEL,,,,,0
289810,CureGenetics,2,V154424,2018-08-06,Series A,Series A,17.0,2.8903717578961645,,,0
289810,CureGenetics,3,V279764,2020-04-03,Series A,Series A,,,,,0
289810,CureGenetics,4,V279765,2021-11-23,Unspecified Round,UNSPEC,,,,,0
289810,CureGenetics,5,V279760,2022-01-05,Series B,Series B,60.0,4.110873864173311,,1433.0,1
289819,WiseTek Inc,1,V154431,2018-08-06,Unspecified Round,UNSPEC,,,,2681.0,1
289856,Hyde Health,1,V154464,2016-09-10,Series B,Series B,,,,3376.0,1
289879,Comftech S.r.l.,1,V154486,2018-08-06,Unspecified Round,UNSPEC,8.12,2.21046980408624,0.06,2681.0,1
289932,"Kedalion Therapeutics, Inc.",1,V154505,2018-07-24,Series A,Series A,5.0,1.791759469228055,,,0
289932,"Kedalion Therapeutics, Inc.",2,V272285,2021-11-15,Series B,Series B,,,,1484.0,1
289945,GenomeUp,1,V154516,2017-12-19,Seed,Seed,0.09,0.08617769624105233,,,0
289945,GenomeUp,2,V154517,2018-07-20,Seed,Seed,0.23,0.20701416938432615,0.01,,0
289945,GenomeUp,3,V284922,2022-02-08,Seed,Seed,1.2,0.7884573603642702,0.2,,0
289945,GenomeUp,4,V333877,2023-03-16,Unspecified Round,UNSPEC,1.22,0.7975071958841881,0.3,998.0,1
289990,"Wuxi Shenrui Bio-Pharmaceuticals Co., Ltd",1,V154553,2014-03-14,Series A,Series A,,,,4287.0,1
289994,"Shanghai New Eyes Medical Co., Ltd ",1,V154556,2014-06-12,Series B,Series B,4.55,1.713797927758343,,4197.0,1
290019,"Aziyo Biologics, Inc.",1,V154575,2017-06-09,Unspecified Round,UNSPEC,12.0,2.5649493574615367,,,0
290019,"Aziyo Biologics, Inc.",2,V308159,2022-08-10,Venture Debt,DEBT,21.0,3.091042453358316,47.39,,0
290019,"Aziyo Biologics, Inc.",3,V322909,2022-12-15,Venture Debt,DEBT,4.0,1.6094379124341003,47.39,1089.0,1
290024,"Bolt Biotherapeutics, Inc.",1,V171315,2015-05-04,Seed,Seed,0.6,0.4700036292457356,,,0
290024,"Bolt Biotherapeutics, Inc.",2,V171321,2019-02-05,Series B,Series B,54.0,4.007333185232471,,,0
290024,"Bolt Biotherapeutics, Inc.",3,V213833,2020-07-01,Series C,Series C,93.5,4.548599834499697,,1986.0,1
290025,"Glympse Bio, Inc.",1,V160734,2018-07-20,Series A,Series A,26.11,3.299902663510574,,,0
290025,"Glympse Bio, Inc.",2,V215344,2020-05-29,Series B,Series B,26.1,3.299533727885655,,2019.0,1
290033,Medfavour Medical,1,V154595,2010-09-09,Series A,Series A,,,,5569.0,1
290157,Sabka dentist,1,V347018,2012-03-28,Unspecified Round,UNSPEC,1.42,0.8837675401685949,,,0
290157,Sabka dentist,2,V347021,2012-11-15,Unspecified Round,UNSPEC,1.37,0.8628899551470399,,,0
290157,Sabka dentist,3,V347024,2013-04-08,Unspecified Round,UNSPEC,7.73,2.166765369851511,,,0
290157,Sabka dentist,4,V347026,2014-11-06,Unspecified Round,UNSPEC,0.16,0.14842000511827327,,,0
290157,Sabka dentist,5,V347028,2015-06-09,Series C,Series C,6.25,1.9810014688665833,410.73,3835.0,1
290163,LISA laser products OHG,1,V154657,2018-08-06,Add-on,ADDON,,,,2681.0,1
290179,Wuxi NextCODE Genomics,1,V165126,2013-10-23,Series A,Series A,15.0,2.772588722239781,,,0
290179,Wuxi NextCODE Genomics,2,V154665,2015-01-09,Merger,EXITLIKE,65.0,4.189654742026425,,,0
290179,Wuxi NextCODE Genomics,3,V154670,2017-05-01,Series B,Series B,75.0,4.330733340286331,,,0
290179,Wuxi NextCODE Genomics,4,V154673,2017-09-07,Series B,Series B,165.0,5.111987788356544,,,0
290179,Wuxi NextCODE Genomics,5,V165127,2018-11-27,Series C,Series C,200.0,5.303304908059076,,2568.0,1
290192,ChemPass Ltd.,1,V154680,2017-09-12,Seed,Seed,0.31,0.27002713721306015,0.0,,0
290192,ChemPass Ltd.,2,V156869,2018-08-29,Seed,Seed,0.15,0.13976194237515868,0.06,2658.0,1
290215,Now Technologies Ltd.,1,V154696,2017-07-13,Seed,Seed,0.9,0.6418538861723948,0.02,,0
290215,Now Technologies Ltd.,2,V186607,2019-08-27,Seed,Seed,0.68,0.5187937934151676,0.04,2295.0,1
290223,PBD Biotech Ltd,1,V154702,2017-08-01,Seed,Seed,0.33,0.2851789422336624,,,0
290223,PBD Biotech Ltd,2,V154706,2018-06-27,Seed,Seed,0.17,0.15700374880966475,,,0
290223,PBD Biotech Ltd,3,V154707,2018-08-30,Unspecified Round,UNSPEC,0.52,0.41871033485818504,,,0
290223,PBD Biotech Ltd,4,V248228,2021-03-26,Unspecified Round,UNSPEC,3.17,1.4279160358107101,,1718.0,1
290275,"Rx.Health, Inc.",1,V154766,2018-08-07,Seed,Seed,1.8,1.0296194171811583,,2680.0,1
290324,"Carta Healthcare, Inc.",1,V154804,2017-08-24,Seed,Seed,6.0,1.9459101490553132,,,0
290324,"Carta Healthcare, Inc.",2,V154802,2018-07-01,Seed,Seed,,,,,0
290324,"Carta Healthcare, Inc.",3,V250428,2021-01-29,Series A,Series A,17.3,2.9069010598473755,,,0
290324,"Carta Healthcare, Inc.",4,V317474,2022-11-02,Series B,Series B,20.0,3.044522437723423,,,0
290324,"Carta Healthcare, Inc.",5,V341428,2023-06-08,Series B,Series B,5.0,1.791759469228055,,914.0,1
290375,EdiGene Inc.,1,V158997,2016-09-22,Series A,Series A,,,,,0
290375,EdiGene Inc.,2,V226096,2017-12-19,Unspecified Round,UNSPEC,4.19,1.6467336971777973,,,0
290375,EdiGene Inc.,3,V154809,2018-08-08,Series A,Series A,14.61,2.7479117345273405,,,0
290375,EdiGene Inc.,4,V171239,2019-02-04,Series A,Series A,10.0,2.3978952727983707,,,0
290375,EdiGene Inc.,5,V187961,2019-09-16,Series A,Series A,11.0,2.4849066497880004,,,0
290375,EdiGene Inc.,6,V225949,2020-10-13,Series B,Series B,67.19,4.222297926532561,,,0
290375,EdiGene Inc.,7,V243662,2021-04-21,Series B,Series B,61.78,4.139636551413807,,1692.0,1
290379,Tot Biopharm Co. Ltd.,1,V154813,2016-02-18,Series A,Series A,24.0,3.2188758248682006,,,0
290379,Tot Biopharm Co. Ltd.,2,V154817,2018-08-08,Series B,Series B,102.0,4.634728988229636,,2679.0,1
290463,DotBio Pte. Ltd.,1,V154871,2018-07-30,Seed,Seed,2.3,1.1939224684724346,,,0
290463,DotBio Pte. Ltd.,2,V309766,2019-05-02,Series A,Series A,3.0,1.3862943611198906,0.0,,0
290463,DotBio Pte. Ltd.,3,V349440,2023-08-07,Unspecified Round,UNSPEC,5.6,1.8870696490323797,0.61,854.0,1
290496,"Capillary Biomedical, Inc.",1,V154909,2018-08-01,Seed,Seed,2.9,1.3609765531356006,,,0
290496,"Capillary Biomedical, Inc.",2,V225337,2019-10-01,Unspecified Round,UNSPEC,,,,,0
290496,"Capillary Biomedical, Inc.",3,V225339,2020-10-07,Venture Debt,DEBT,1.5,0.9162907318741551,,1888.0,1
290548,Mynurva Ltd,1,V154934,2018-08-09,Seed,Seed,,,,2678.0,1
290624,Globodemic Technologies Kft,1,V154942,2018-08-09,Seed,Seed,0.03,0.0295588022415444,,2678.0,1
290698,"Belle Healthcare Medical Technology Co., Ltd.",1,V169245,2017-06-14,Angel,ANGEL,,,,,0
290698,"Belle Healthcare Medical Technology Co., Ltd.",2,V154986,2018-08-10,Unspecified Round,UNSPEC,,,,,0
290698,"Belle Healthcare Medical Technology Co., Ltd.",3,V257366,2021-08-06,Series B,Series B,15.44,2.7997173896280336,,1585.0,1
290761,BOOST Thyroid,1,V155046,2018-08-09,Seed,Seed,,,,,0
290761,BOOST Thyroid,2,V155047,2018-08-09,Grant,GRANT,,,,,0
290761,BOOST Thyroid,3,V344958,2019-04-28,Grant,GRANT,,,,,0
290761,BOOST Thyroid,4,V344949,2021-01-19,Unspecified Round,UNSPEC,,,,1784.0,1
290856,GWA Hygiene GmbH,1,V155087,2018-08-07,Series A,Series A,2.85,1.3480731482996928,,,0
290856,GWA Hygiene GmbH,2,V365276,2020-04-02,Series A,Series A,,,,,0
290856,GWA Hygiene GmbH,3,V284428,2021-12-17,Series B,Series B,,,,1452.0,1
290883,Recovery Plus,1,V241117,2015-09-21,Series A,Series A,,,,,0
290883,Recovery Plus,2,V155111,2018-08-13,Series B,Series B,5.84,1.922787731634459,,,0
290883,Recovery Plus,3,V250261,2021-06-18,Unspecified Round,UNSPEC,1.94,1.0784095813505903,,,0
290883,Recovery Plus,4,V260638,2021-08-27,Series C,Series C,15.38,2.7960610784249234,,1564.0,1
290885,5Uyisheng,1,V155106,2012-01-01,Angel,ANGEL,,,,,0
290885,5Uyisheng,2,V155108,2014-08-01,Series A,Series A,,,,4147.0,1
290903,iRay Technology Company Limited,1,V163766,2012-10-01,Series A,Series A,8.4,2.2407096892759584,,,0
290903,iRay Technology Company Limited,2,V155127,2014-10-16,Series B,Series B,,,,,0
290903,iRay Technology Company Limited,3,V163767,2015-09-09,Series C,Series C,,,,3743.0,1
290930,Bugworks Research India Pvt. Ltd.,1,V206758,2017-07-24,Unspecified Round,UNSPEC,,,54.55,,0
290930,Bugworks Research India Pvt. Ltd.,2,V206759,2018-06-26,Grant,GRANT,,,65.89,,0
290930,Bugworks Research India Pvt. Ltd.,3,V155152,2018-08-13,Series A,Series A,9.0,2.302585092994046,1.02,,0
290930,Bugworks Research India Pvt. Ltd.,4,V206756,2020-04-22,Series B,Series B,7.47,2.136530508663963,135.79,,0
290930,Bugworks Research India Pvt. Ltd.,5,V260617,2021-04-26,Unspecified Round,UNSPEC,,,142.6,,0
290930,Bugworks Research India Pvt. Ltd.,6,V284984,2022-02-09,Series B,Series B,18.0,2.9444389791664403,1.92,1398.0,1
290939,AbCellera Biologics Inc.,1,V230711,2015-01-01,Unspecified Round,UNSPEC,,,,,0
290939,AbCellera Biologics Inc.,2,V219739,2017-01-19,Grant,GRANT,,,,,0
290939,AbCellera Biologics Inc.,3,V159843,2018-09-27,Series A,Series A,10.0,2.3978952727983707,,,0
290939,AbCellera Biologics Inc.,4,V219740,2019-03-14,Grant,GRANT,4.8,1.7578579175523736,,,0
290939,AbCellera Biologics Inc.,5,V208236,2020-05-03,Grant,GRANT,175.6,5.173887288169859,,,0
290939,AbCellera Biologics Inc.,6,V210025,2020-05-27,Series B,Series B,105.0,4.663439094112067,,2021.0,1
291125,"CryOSA, Inc.",1,V155275,2018-04-20,Series A,Series A,6.5,2.0149030205422647,,,0
291125,"CryOSA, Inc.",2,V263184,2020-05-05,Series A,Series A,,,,,0
291125,"CryOSA, Inc.",3,V213258,2020-06-25,Series A,Series A,8.25,2.224623551524334,,,0
291125,"CryOSA, Inc.",4,V263186,2021-09-23,Series B,Series B,21.5,3.1135153092103742,,1537.0,1
291133,MedCurius,1,V155283,2016-08-21,Seed,Seed,,,,3396.0,1
291161,Hecross.com,1,V155301,2016-08-20,Seed,Seed,0.3,0.26236426446749106,,3397.0,1
291221,"Mellitus, LLC",1,V155349,2017-04-25,Venture Debt,DEBT,1.0,0.6931471805599453,,,0
291221,"Mellitus, LLC",2,V165522,2017-06-01,Unspecified Round,UNSPEC,,,,3112.0,1
291239,Limbix Health Inc.,1,V155368,2016-11-01,Seed,Seed,3.0,1.3862943611198906,,,0
291239,Limbix Health Inc.,2,V207708,2018-04-01,Unspecified Round,UNSPEC,4.0,1.6094379124341003,,,0
291239,Limbix Health Inc.,3,V155369,2018-06-26,Unspecified Round,UNSPEC,,,,,0
291239,Limbix Health Inc.,4,V207707,2020-05-05,Series A,Series A,9.0,2.302585092994046,,,0
291239,Limbix Health Inc.,5,V276629,2021-12-07,Series A,Series A,15.0,2.772588722239781,,,0
291239,Limbix Health Inc.,6,V346465,2023-07-14,Add-on,ADDON,,,,878.0,1
291246,"Invicta Medical, Inc.",1,V155375,2015-01-01,Seed,Seed,,,,,0
291246,"Invicta Medical, Inc.",2,V155376,2016-07-01,Series A,Series A,5.47,1.8671761085128091,,,0
291246,"Invicta Medical, Inc.",3,V155379,2017-12-20,Series B,Series B,21.0,3.091042453358316,,2910.0,1
291298,"Axia Technologies, Inc.",1,V155396,2018-08-14,Unspecified Round,UNSPEC,12.4,2.5952547069568657,,2673.0,1
291362,Adapttech Ltd.,1,V155448,2018-04-04,Seed,Seed,1.47,0.9042181506398859,,,0
291362,Adapttech Ltd.,2,V157197,2018-10-15,Unspecified Round,UNSPEC,1.7,0.9932517730102834,,,0
291362,Adapttech Ltd.,3,V247712,2020-02-03,Unspecified Round,UNSPEC,2.61,1.2837077723447896,,,0
291362,Adapttech Ltd.,4,V293310,2021-03-23,Unspecified Round,UNSPEC,3.12,1.415853163361435,,1721.0,1
291386,Puyi Biotechnology,1,V155484,2018-05-21,Series A,Series A,,,,,0
291386,Puyi Biotechnology,2,V181767,2019-06-29,Series B,Series B,,,,,0
291386,Puyi Biotechnology,3,V247614,2021-06-02,Series B,Series B,,,,1650.0,1
291387,Kenota Inc.,1,V155468,2016-08-22,Seed,Seed,,,,,0
291387,Kenota Inc.,2,V232974,2016-09-15,Seed,Seed,,,,,0
291387,Kenota Inc.,3,V232979,2020-12-07,Series A,Series A,9.0,2.302585092994046,,1827.0,1
291391,SAPPYGO,1,V155482,2015-06-01,Seed,Seed,0.05,0.04879016416943201,,3843.0,1
291447,Uniform Teeth,1,V155511,2016-05-19,Seed,Seed,,,,,0
291447,Uniform Teeth,2,V155513,2018-01-01,Seed,Seed,4.0,1.6094379124341003,,,0
291447,Uniform Teeth,3,V195732,2019-12-05,Series A,Series A,10.0,2.3978952727983707,,2195.0,1
291462,"Opya, Inc.",1,V155525,2018-01-01,Seed,Seed,3.9,1.589235205116581,,,0
291462,"Opya, Inc.",2,V258427,2021-08-18,Series A,Series A,3.0,1.3862943611198906,,1573.0,1
291463,"Omniox, Inc.",1,V155522,2013-08-06,Series A,Series A,3.0,1.3862943611198906,,,0
291463,"Omniox, Inc.",2,V155523,2014-06-18,Series B,Series B,6.6,2.028148247292285,,,0
291463,"Omniox, Inc.",3,V155524,2014-10-09,Grant,GRANT,5.8,1.916922612182061,,,0
291463,"Omniox, Inc.",4,V155526,2016-07-26,Series C,Series C,,,,,0
291463,"Omniox, Inc.",5,V155528,2018-03-23,Series D,Series D,77.0,4.356708826689592,,2817.0,1
291467,"Instafit México, S.A.P.I. de C.V.",1,V155532,2014-05-15,Seed,Seed,0.5,0.4054651081081644,,,0
291467,"Instafit México, S.A.P.I. de C.V.",2,V155530,2017-11-01,Seed,Seed,0.3,0.26236426446749106,,2959.0,1
291548,"Shanghai Kunya Medical Equipment Co., Ltd.",1,V167587,2017-06-01,Series A,Series A,,,,,0
291548,"Shanghai Kunya Medical Equipment Co., Ltd.",2,V155561,2018-02-11,Series B,Series B,,,,,0
291548,"Shanghai Kunya Medical Equipment Co., Ltd.",3,V231378,2020-11-27,Series C,Series C,,,,1837.0,1
291549,"Amoy Diagnostics Co., Ltd.",1,V255872,2013-09-02,Series B,Series B,4.41,1.6882490928583902,,,0
291549,"Amoy Diagnostics Co., Ltd.",2,V163467,2014-10-01,Unspecified Round,UNSPEC,0.29,0.2546422183735807,,,0
291549,"Amoy Diagnostics Co., Ltd.",3,V155562,2014-12-25,Unspecified Round,UNSPEC,10.88,2.474856313934499,,,0
291549,"Amoy Diagnostics Co., Ltd.",4,V163489,2014-12-29,Unspecified Round,UNSPEC,15.9,2.827313621929028,,3997.0,1
291618,Bondent,1,V155598,2014-03-25,Angel,ANGEL,,,,,0
291618,Bondent,2,V184411,2016-01-28,Series A,Series A,,,,,0
291618,Bondent,3,V158978,2017-01-24,Series B,Series B,,,,,0
291618,Bondent,4,V155605,2017-09-25,Series C,Series C,,,,,0
291618,Bondent,5,V184412,2019-08-02,Series D,Series D,,,,2320.0,1
291632,"InquisitHealth, Inc.",1,V155607,2012-03-29,Seed,Seed,0.02,0.019802627296179712,,,0
291632,"InquisitHealth, Inc.",2,V155608,2013-01-28,Seed,Seed,0.6,0.4700036292457356,,,0
291632,"InquisitHealth, Inc.",3,V155612,2016-03-10,Seed,Seed,,,,,0
291632,"InquisitHealth, Inc.",4,V368678,2024-01-17,Add-on,ADDON,,,,691.0,1
291643,"Beijing Blue Satellite Communication Technology Co., Ltd.",1,V155627,2013-10-01,Series A,Series A,,,,,0
291643,"Beijing Blue Satellite Communication Technology Co., Ltd.",2,V163513,2015-06-01,Series B,Series B,,,,,0
291643,"Beijing Blue Satellite Communication Technology Co., Ltd.",3,V163518,2016-09-01,Series C,Series C,,,,3385.0,1
291689,Coland Holdings Limited,1,V155658,2011-06-01,Unspecified Round,UNSPEC,,,,5304.0,1
291701,"Playback Health, Inc.",1,V155660,2018-08-16,Seed,Seed,0.5,0.4054651081081644,,,0
291701,"Playback Health, Inc.",2,V374009,2024-02-16,Seed,Seed,3.85,1.578978704949392,,661.0,1
291704,"Chronic Care Management, Inc.",1,V155665,2018-08-15,Series A,Series A,3.0,1.3862943611198906,,2672.0,1
291706,"ET Healthcare, Inc.",1,V156746,2014-03-05,Series A,Series A,,,,,0
291706,"ET Healthcare, Inc.",2,V155668,2015-11-11,Series B,Series B,,,,,0
291706,"ET Healthcare, Inc.",3,V159197,2018-09-21,Series C,Series C,,,,,0
291706,"ET Healthcare, Inc.",4,V244950,2021-05-10,Unspecified Round,UNSPEC,100.0,4.61512051684126,,1673.0,1
291711,"Beijing Jiakesi New Drugs Development Co., Ltd.",1,V163546,2015-10-22,Series A,Series A,,,,,0
291711,"Beijing Jiakesi New Drugs Development Co., Ltd.",2,V155678,2017-09-01,Series B,Series B,3.1,1.410986973710262,,,0
291711,"Beijing Jiakesi New Drugs Development Co., Ltd.",3,V156834,2018-08-30,Series C,Series C,55.0,4.02535169073515,,,0
291711,"Beijing Jiakesi New Drugs Development Co., Ltd.",4,V217986,2020-02-01,Series C,Series C,27.0,3.332204510175204,,,0
291711,"Beijing Jiakesi New Drugs Development Co., Ltd.",5,V235408,2020-12-09,Unspecified Round,UNSPEC,60.0,4.110873864173311,,1825.0,1
291763,Rinicare Ltd.,1,V155701,2018-07-16,Unspecified Round,UNSPEC,0.67,0.5128236264286637,,2702.0,1
291773,Jfk Biotech,1,V155709,2015-10-09,Series A,Series A,,,,3713.0,1
291774,eLucid mHealth Ltd,1,V155707,2016-01-01,Seed,Seed,,,,,0
291774,eLucid mHealth Ltd,2,V155708,2017-09-19,Seed,Seed,,,,3002.0,1
291874,SceneRay,1,V163583,2012-01-19,Angel,ANGEL,,,,,0
291874,SceneRay,2,V163592,2015-08-05,Series A,Series A,,,,,0
291874,SceneRay,3,V155768,2017-08-03,Series B,Series B,,,,,0
291874,SceneRay,4,V243609,2021-04-21,Series D,Series D,,,,,0
291874,SceneRay,5,V285057,2022-02-16,Series D,Series D,47.22,3.875773872753025,,1391.0,1
291878,Totemic Labs Inc,1,V155773,2017-10-06,Seed,Seed,5.2,1.8245492920510458,,2985.0,1
291882,"Sino Medical-Device Technology Co., Ltd.",1,V155776,2012-01-01,Unspecified Round,UNSPEC,,,,5090.0,1
291894,Enzyme Corporation,1,V155794,2017-10-10,Seed,Seed,1.9,1.0647107369924282,,2981.0,1
291954,Extong Technology,1,V155833,2016-01-01,Unspecified Round,UNSPEC,,,,3629.0,1
291963,"Healthium - Healthcare Software Solutions, S.A.",1,V155840,2015-09-20,Seed,Seed,0.12,0.11332868530700317,,,0
